0
489m 54s (- -490m 34s) 1000 0.1593 84
490m 21s (- -491m 52s) 2000 0.1418 84
490m 48s (- -491m 21s) 3000 0.1308 84
491m 15s (- -492m 52s) 4000 0.1605 84
491m 41s (- -492m 23s) 5000 0.1566 84
492m 9s (- -493m 55s) 6000 0.1627 84
492m 35s (- -493m 28s) 7000 0.1531 84
493m 3s (- -493m 0s) 8000 0.1354 84
493m 30s (- -494m 32s) 9000 0.1354 84
493m 56s (- -494m 6s) 10000 0.1512 84
494m 23s (- -495m 39s) 11000 0.1253 84
494m 53s (- -495m 8s) 12000 0.1335 84
0.0002,0.0692
(0.4345025053686471, 0.08962264150943396)
85
495m 30s (- -496m 58s) 1000 0.1550 85
495m 57s (- -496m 16s) 2000 0.1383 85
496m 24s (- -497m 45s) 3000 0.1321 85
496m 51s (- -497m 15s) 4000 0.1578 85
497m 18s (- -498m 47s) 5000 0.1517 85
497m 46s (- -498m 18s) 6000 0.1594 85
498m 12s (- -499m 51s) 7000 0.1445 85
498m 40s (- -499m 23s) 8000 0.1303 85
499m 7s (- -500m 55s) 9000 0.1373 85
499m 33s (- -500m 29s) 10000 0.1459 85
500m 4s (- -501m 58s) 11000 0.1242 85
500m 31s (- -501m 30s) 12000 0.1315 85
0.0002,0.0611
(0.4280601288475304, 0.09905660377358491)
86
501m 8s (- -501m 21s) 1000 0.1529 86
501m 36s (- -502m 38s) 2000 0.1371 86
502m 2s (- -502m 7s) 3000 0.1268 86
502m 29s (- -503m 37s) 4000 0.1556 86
502m 56s (- -503m 9s) 5000 0.1564 86
503m 23s (- -504m 41s) 6000 0.1647 86
503m 50s (- -504m 14s) 7000 0.1425 86
504m 17s (- -505m 46s) 8000 0.1292 86
504m 44s (- -505m 18s) 9000 0.1321 86
505m 15s (- -506m 47s) 10000 0.1530 86
505m 42s (- -506m 20s) 11000 0.1260 86
506m 9s (- -507m 53s) 12000 0.1305 86
0.0002,0.0512
(0.4259126700071582, 0.10141509433962265)
87
506m 47s (- -507m 43s) 1000 0.1594 87
507m 14s (- -507m 0s) 2000 0.1356 87
507m 41s (- -508m 28s) 3000 0.1284 87
508m 8s (- -509m 58s) 4000 0.1572 87
508m 35s (- -509m 30s) 5000 0.1547 87
509m 2s (- -509m 2s) 6000 0.1586 87
509m 29s (- -510m 35s) 7000 0.1466 87
509m 56s (- -510m 7s) 8000 0.1329 87
510m 28s (- -511m 35s) 9000 0.1431 87
510m 54s (- -511m 8s) 10000 0.1534 87
511m 21s (- -512m 41s) 11000 0.1273 87
511m 47s (- -512m 14s) 12000 0.1299 87
0.0002,0.1147
(0.4266284896206156, 0.08490566037735849)
88
512m 25s (- -512m 4s) 1000 0.1576 88
512m 53s (- -513m 22s) 2000 0.1551 88
513m 19s (- -514m 50s) 3000 0.1320 88
513m 46s (- -514m 21s) 4000 0.1695 88
514m 12s (- -515m 53s) 5000 0.1577 88
514m 40s (- -515m 24s) 6000 0.1653 88
515m 6s (- -516m 57s) 7000 0.1477 88
515m 37s (- -516m 26s) 8000 0.1622 88
516m 4s (- -517m 58s) 9000 0.1560 88
516m 31s (- -517m 31s) 10000 0.1607 88
516m 58s (- -517m 4s) 11000 0.1371 88
517m 25s (- -518m 37s) 12000 0.1363 88
0.0002,0.0748
(0.41732283464566927, 0.08254716981132075)
89
518m 2s (- -518m 28s) 1000 0.1634 89
518m 29s (- -519m 46s) 2000 0.1515 89
518m 55s (- -519m 14s) 3000 0.1381 89
519m 22s (- -520m 45s) 4000 0.1668 89
519m 49s (- -520m 17s) 5000 0.1581 89
520m 16s (- -521m 48s) 6000 0.1762 89
520m 46s (- -521m 18s) 7000 0.1578 89
521m 13s (- -522m 50s) 8000 0.1558 89
521m 41s (- -522m 22s) 9000 0.1535 89
522m 7s (- -523m 55s) 10000 0.1532 89
522m 34s (- -523m 28s) 11000 0.1307 89
523m 1s (- -523m 1s) 12000 0.1406 89
0.0002,0.0448
(0.4180386542591267, 0.08254716981132075)
90
523m 38s (- -524m 53s) 1000 0.1636 90
524m 5s (- -524m 10s) 2000 0.1468 90
524m 31s (- -525m 38s) 3000 0.1317 90
524m 58s (- -525m 9s) 4000 0.1755 90
525m 25s (- -526m 40s) 5000 0.1733 90
525m 56s (- -526m 9s) 6000 0.1672 90
526m 22s (- -527m 42s) 7000 0.1488 90
526m 49s (- -527m 14s) 8000 0.1358 90
527m 17s (- -528m 46s) 9000 0.1397 90
527m 43s (- -528m 19s) 10000 0.1484 90
528m 10s (- -529m 52s) 11000 0.1311 90
528m 37s (- -529m 24s) 12000 0.1321 90
0.0002,0.0465
(0.4366499642090193, 0.09433962264150944)
91
529m 14s (- -529m 17s) 1000 0.1564 91
529m 41s (- -530m 34s) 2000 0.1433 91
530m 8s (- -530m 2s) 3000 0.1464 91
530m 35s (- -531m 32s) 4000 0.1638 91
531m 5s (- -531m 1s) 5000 0.1545 91
531m 32s (- -532m 32s) 6000 0.1688 91
531m 59s (- -532m 5s) 7000 0.1488 91
532m 26s (- -533m 37s) 8000 0.1292 91
532m 53s (- -533m 9s) 9000 0.1320 91
533m 20s (- -534m 42s) 10000 0.1463 91
533m 46s (- -534m 15s) 11000 0.1242 91
534m 13s (- -535m 48s) 12000 0.1318 91
0.0003,0.2239
(0.4302075876879026, 0.10849056603773585)
92
534m 50s (- -535m 41s) 1000 0.1581 92
535m 18s (- -536m 57s) 2000 0.1401 92
535m 45s (- -536m 25s) 3000 0.1326 92
536m 12s (- -537m 55s) 4000 0.1564 92
536m 39s (- -537m 27s) 5000 0.1571 92
537m 6s (- -538m 58s) 6000 0.1686 92
537m 32s (- -538m 31s) 7000 0.1472 92
538m 0s (- -538m 3s) 8000 0.1322 92
538m 27s (- -539m 35s) 9000 0.1302 92
538m 53s (- -539m 9s) 10000 0.1478 92
539m 20s (- -540m 42s) 11000 0.1248 92
539m 47s (- -540m 15s) 12000 0.1285 92
0.0002,0.0831
(0.42304939155332855, 0.09198113207547169)
93
540m 26s (- -540m 6s) 1000 0.1539 93
540m 55s (- -541m 20s) 2000 0.1371 93
541m 21s (- -542m 49s) 3000 0.1320 93
541m 48s (- -542m 19s) 4000 0.1571 93
542m 15s (- -543m 51s) 5000 0.1510 93
542m 42s (- -543m 22s) 6000 0.1617 93
543m 8s (- -544m 55s) 7000 0.1408 93
543m 36s (- -544m 27s) 8000 0.1267 93
544m 3s (- -544m 0s) 9000 0.1314 93
544m 29s (- -545m 33s) 10000 0.1411 93
544m 56s (- -545m 6s) 11000 0.1226 93
545m 23s (- -546m 39s) 12000 0.1244 93
0.0002,0.0561
(0.4337866857551897, 0.08962264150943396)
94
546m 3s (- -546m 29s) 1000 0.1503 94
546m 31s (- -547m 45s) 2000 0.1401 94
546m 57s (- -547m 13s) 3000 0.1291 94
547m 24s (- -548m 43s) 4000 0.1541 94
547m 51s (- -548m 14s) 5000 0.1527 94
548m 19s (- -549m 46s) 6000 0.1603 94
548m 45s (- -549m 19s) 7000 0.1423 94
549m 12s (- -550m 51s) 8000 0.1231 94
549m 40s (- -550m 23s) 9000 0.1321 94
550m 6s (- -551m 56s) 10000 0.1389 94
550m 33s (- -551m 29s) 11000 0.1179 94
551m 4s (- -552m 58s) 12000 0.1261 94
0.0001,0.0244
(0.4294917680744452, 0.09669811320754718)
95
551m 41s (- -552m 51s) 1000 0.1517 95
552m 8s (- -552m 7s) 2000 0.1396 95
552m 35s (- -553m 35s) 3000 0.1359 95
553m 1s (- -553m 6s) 4000 0.1528 95
553m 28s (- -554m 38s) 5000 0.1509 95
553m 55s (- -554m 9s) 6000 0.1577 95
554m 21s (- -555m 42s) 7000 0.1442 95
554m 49s (- -555m 15s) 8000 0.1255 95
555m 16s (- -556m 47s) 9000 0.1249 95
555m 43s (- -556m 20s) 10000 0.1373 95
556m 11s (- -557m 51s) 11000 0.1188 95
556m 40s (- -557m 22s) 12000 0.1249 95
0.0001,0.0470
(0.4309234073013601, 0.10141509433962265)
96
557m 17s (- -557m 15s) 1000 0.1500 96
557m 44s (- -558m 31s) 2000 0.1353 96
558m 11s (- -559m 59s) 3000 0.1241 96
558m 38s (- -559m 30s) 4000 0.1501 96
559m 4s (- -559m 1s) 5000 0.1483 96
559m 32s (- -560m 33s) 6000 0.1568 96
559m 58s (- -560m 6s) 7000 0.1480 96

560m 26s (- -561m 37s) 8000 0.1252 96
560m 53s (- -561m 10s) 9000 0.1257 96
561m 21s (- -562m 41s) 10000 0.1395 96
561m 51s (- -562m 11s) 11000 0.1167 96
562m 17s (- -563m 44s) 12000 0.1255 96
0.0002,0.0519
(0.44595561918396565, 0.09669811320754718)
97
562m 55s (- -563m 38s) 1000 0.1513 97
563m 22s (- -564m 54s) 2000 0.1305 97
563m 48s (- -564m 22s) 3000 0.1217 97
564m 15s (- -565m 52s) 4000 0.1472 97
564m 42s (- -565m 24s) 5000 0.1480 97
565m 9s (- -566m 55s) 6000 0.1514 97
565m 36s (- -566m 28s) 7000 0.1387 97
566m 3s (- -566m 0s) 8000 0.1209 97
566m 33s (- -567m 30s) 9000 0.1226 97
567m 1s (- -567m 1s) 10000 0.1357 97
567m 28s (- -568m 34s) 11000 0.1151 97
567m 55s (- -568m 7s) 12000 0.1209 97
0.0002,0.1170
(0.4330708661417323, 0.09669811320754718)
98
568m 32s (- -568m 1s) 1000 0.1559 98
568m 59s (- -569m 17s) 2000 0.1353 98
569m 26s (- -570m 45s) 3000 0.1223 98
569m 52s (- -570m 15s) 4000 0.1517 98
570m 19s (- -571m 47s) 5000 0.1473 98
570m 47s (- -571m 18s) 6000 0.1555 98
571m 13s (- -572m 51s) 7000 0.1521 98
571m 42s (- -572m 22s) 8000 0.1330 98
572m 11s (- -573m 51s) 9000 0.1319 98
572m 38s (- -573m 25s) 10000 0.1403 98
573m 5s (- -574m 57s) 11000 0.1204 98
573m 32s (- -574m 30s) 12000 0.1225 98
0.0003,0.1011
(0.4287759484609878, 0.10141509433962265)
99
574m 9s (- -574m 24s) 1000 0.1503 99
574m 36s (- -575m 40s) 2000 0.1309 99
575m 3s (- -575m 8s) 3000 0.1237 99
575m 29s (- -576m 38s) 4000 0.1466 99
575m 56s (- -576m 10s) 5000 0.1468 99
576m 24s (- -577m 41s) 6000 0.1553 99
576m 52s (- -577m 12s) 7000 0.1410 99
577m 21s (- -578m 42s) 8000 0.1248 99
577m 48s (- -578m 15s) 9000 0.1256 99
578m 15s (- -579m 48s) 10000 0.1352 99
578m 42s (- -579m 21s) 11000 0.1158 99
579m 8s (- -580m 54s) 12000 0.1242 99
0.0002,0.0343
(0.43808160343593416, 0.09198113207547169)

incorrect:  ['الخطابي', 'أَن', 'حَبَّةَ', 'العُرَنيَّ'] ['الخطابي', 'أَن', 'حَبّةَ', 'العُرَنيّ']
incorrect:  ['أَرض', 'في', 'أَنه', 'مؤَنث'] ['أَرض', 'في', 'أَنه', 'مُؤَنّثٌ']
incorrect:  ['على', 'أَحَرَّ', 'كأَنه', 'أَراد'] ['على', 'أَحَرّ', 'كأَنه', 'أَراد']
incorrect:  ['حَرَّ', 'العبدُ', 'يَحَرُّ', 'حَرارَةً'] ['حَرّ', 'العبدُ', 'يَحَرّ', 'حَرارةً']
incorrect:  ['إِلى', 'أَهله', 'أَي', 'صاحبه'] ['إِلى', 'أَهله', 'أَي', 'صاحبَه']
incorrect:  ['عليها', 'كُلُّ', 'بِكْرٍ', 'حُرَّةٍ'] ['عليها', 'كلّ', 'بِكْرٍ', 'حَرّةٌ']
incorrect:  ['من', 'الحُسن', 'إِلا', 'أَن'] ['من', 'الحُسْنِ', 'إِلا', 'أَن']
incorrect:  ['ويقال', 'ساقُ', 'حُرٍّ', 'صَوْتُ'] ['ويقال', 'ساق', 'حَرّ', 'صَوْتِ']
incorrect:  ['سَاقَ', 'حُرٍّ', 'إِن', 'كان'] ['ساق', 'حَرّ', 'إِنّ', 'كان']
incorrect:  ['عَرَفْتُ', 'من', 'ضَرْب', 'الحَرِيرِ'] ['عَرفْت', 'من', 'ضرْب', 'الحَريرِ']
incorrect:  ['للضأْن', 'وفي', 'المحكَم', 'وحَرِّ'] ['للضأْن', 'وفي', 'المحكم', 'وحَرّ']
incorrect:  ['فقال', 'القَبِيلة', 'إِلا', 'أَنهم'] ['فقال', 'القَبيلة', 'إِلا', 'أَنهم']
incorrect:  ['إِبلاً', 'لأَنها', 'كانت', 'أَموالَهم'] ['إِبلاً', 'لأَنها', 'كانَتْ', 'أَموالهم']
correct:  ['أَن', 'رجلاً', 'أَتاه', 'فقال'] ['أَن', 'رجلاً', 'أَتاه', 'فقال']
incorrect:  ['مَعْقُلة', 'أَي', 'بَقِيَّةٌ', 'من'] ['مَعْقُلَة', 'أَي', 'بقيةٌ', 'من']
incorrect:  ['الخطابي', 'إِنما', 'يُضْرَب', 'المثَل'] ['الخطابي', 'إِنما', 'يضرِبُ', 'المثل']
incorrect:  ['الأَول', 'حديثُ', 'عمر', 'أَنه'] ['الأَوّل', 'حديث', 'عمر', 'أَنه']
incorrect:  ['لَقَدْ', 'عَلِمَ', 'القومُ', 'أَنَّا'] ['لقد', 'عِلم', 'القوم', 'أَنا']
incorrect:  ['وإِنما', 'سُمِّيت', 'مَعْقُلة', 'لأَنها'] ['وإِنما', 'سميت', 'مَعْقُلَة', 'لأَنها']
incorrect:  ['أَنه', 'أُمسِك', 'على', 'المَوْت'] ['أَنه', 'أَمْسَك', 'على', 'المَوْتَ']
incorrect:  ['نفسَه', 'وكلُّ', 'من', 'قُتِل'] ['نفْسُه', 'وكلّ', 'من', 'قتل']
incorrect:  ['أَرَى', 'أُمَّ', 'زَيْدٍ', 'كُلَّمَا'] ['أَرى', 'أُمّ', 'زيد', 'كلما']
incorrect:  ['عزَّ', 'وجلَّ', 'أَي', 'أَشدّ'] ['عَزّ', 'وجلّ', 'أَي', 'أَشدّ']
incorrect:  ['لأَنه', 'قُتِل', 'وحُمِل', 'رأْسهُ'] ['لأَنه', 'قتل', 'وحَمْلٌ', 'رأْسه']
incorrect:  ['إِنما', 'هو', 'مِثْلُ', 'جَبَلِ'] ['إِنما', 'هو', 'مثل', 'جبَلٍ']
incorrect:  ['وقد', 'نصَب', 'قولَ', 'قومٌ'] ['وقد', 'نصَب', 'قول', 'قومٍ']
incorrect:  ['بلغت', 'أمُّه', 'أوَانَ', 'الحَمْل'] ['بَلَغْت', 'أُمّه', 'أَوانَ', 'الحِمْل']
incorrect:  ['لها', 'دُون', 'حِقِّها', 'إِذا'] ['لها', 'دون', 'حقّها', 'إِذا']
incorrect:  ['لَقاحها', 'أَيضاً', 'بالكسر', 'أَي'] ['لَقاحُها', 'أَيضاً', 'بالكسر', 'أَي']
incorrect:  ['أَبو', 'عمرو', 'أَبا', 'خَيْرَةَ'] ['أَبو', 'عمرو', 'أَبا', 'خيرة']
incorrect:  ['عُمَارة', 'أَنه', 'كان', 'يقرأُ'] ['عِمارةً', 'أَنه', 'كان', 'يقرأْ']
incorrect:  ['أَي', 'أَجْرِهِ', 'حتى', 'يَعْرَقَ'] ['أَي', 'أَجره', 'حتى', 'يَعْرَقُ']
incorrect:  ['العظمَ', 'تَعْرُقِ', 'وقوله', 'أَنشده'] ['العَظْمِ', 'تُعَرّق', 'وقوله', 'أَنشده']
incorrect:  ['الأُسُود', 'ويروى', 'باحَة', 'العِراقِ'] ['الأَسود', 'ويرْوى', 'باحَةُ', 'العِراق']
incorrect:  ['القومُ', 'أَتوا', 'العِراقَ', 'قال'] ['القوم', 'أَتَوا', 'العِراق', 'قال']
correct:  ['أَنشده', 'ابن', 'الأَعرابي', 'إِذا'] ['أَنشده', 'ابن', 'الأَعرابي', 'إِذا']
incorrect:  ['وجه', 'الأَرض', 'وأَما', 'الأَكمة'] ['وَجْهٍ', 'الأَرض', 'وأَما', 'الأَكمَة']
incorrect:  ['غليظ', 'جداًّ', 'يُنْبِت', 'فأَما'] ['غليظ', 'جدّاً', 'يَنْبُتُ', 'فأَمّا']
incorrect:  ['الليث', 'كأنَّ', 'صَوْتَ', 'خِلْفِها'] ['الليث', 'كأَنّ', 'صوت', 'خَلْفِها']
correct:  ['عَمْراً', 'تفاؤلاً', 'أَن', 'يبقىوالعرب'] ['عَمْراً', 'تفاؤلاً', 'أَن', 'يبقىوالعرب']
correct:  ['قَسَمِي', 'أَو', 'يميني', 'أَو'] ['قَسَمِي', 'أَو', 'يميني', 'أَو']
incorrect:  ['الدِّينُ', 'وأَيّاً', 'كان', 'فإِنه'] ['الدّينُ', 'وأَيّاً', 'كان', 'فإِنّه']
incorrect:  ['لَعَمْرُك', 'إِنّهم', 'لفي', 'سَكْرتِهم'] ['لَعَمْرُك', 'إِنهم', 'لفي', 'سَكْرتِهم']
correct:  ['يَعْمَهُون', 'لم', 'يقرأْ', 'إِلا'] ['يَعْمَهُون', 'لم', 'يقرأْ', 'إِلا']
incorrect:  ['أَبي', 'الطَّيْرِ', 'المُرِنّة', 'عُذْرةً'] ['أَبي', 'الطّيْر', 'المُرِنّة', 'عِذْرةُ']
incorrect:  ['لعَمْرُك', 'لَدِينُك', 'الذي', 'تَعْمُر'] ['لَعَمْرُك', 'لَدِينُك', 'الذي', 'تَعمر']
incorrect:  ['أَيُّها', 'المُنْكِحُ', 'الثُّرَيّا', 'سُهَيْلاً'] ['أَيّها', 'المنْكِحُ', 'الثّرَيّا', 'سُهَيْلاً']
incorrect:  ['عَمْرَكَ', 'اللهَ', 'كيف', 'يَجْتَمِعان'] ['عمْرَكَ', 'اللهُ', 'كيف', 'يَجْتَمعان']
incorrect:  ['اللهَ', 'فنصب', 'وأَنشد', 'عَمْرَكِ'] ['اللهُ', 'فنصب', 'وأَنشد', 'عمْرِك']
incorrect:  ['اللهَ', 'ساعةً', 'حَدِّثِينا', 'وذَرِينا'] ['اللهُ', 'ساعةَ', 'حَدّثِينا', 'وذَرِينا']
incorrect:  ['مِن', 'قَوْلِ', 'مَن', 'يُؤْذِينا'] ['من', 'قول', 'من', 'يُؤْذِينا']
correct:  ['قوله', 'لَعَمْرُك', 'إِنهم', 'وعَيْشِك'] ['قوله', 'لَعَمْرُك', 'إِنهم', 'وعَيْشِك']
incorrect:  ['وإِنما', 'يريد', 'العُمْرَوقال', 'أَهل'] ['وإِنما', 'يريد', 'العُمْروقال', 'أَهلُ']
incorrect:  ['رَفَعَه', 'لَعَمْرُك', 'المحلوفُ', 'به'] ['رفعه', 'لَعَمْرُك', 'المحلوفُ', 'به']
incorrect:  ['عَمْرَك', 'اللهَ', 'فكأَنك', 'قلت'] ['عمْرِك', 'اللهُ', 'فكأَنك', 'قلّتْ']
incorrect:  ['بِتَعْمِيرِك', 'الله', 'أَي', 'بإِقرارك'] ['بتَعْمِيرِك', 'اللهُ', 'أَي', 'بإِقرارك']
incorrect:  ['سأَلتُ', 'الله', 'أَن', 'يُطيل'] ['سأَلت', 'اللهُ', 'أَن', 'يُطيل']
incorrect:  ['عُمْرَك', 'لأَنه', 'لم', 'يُرِد'] ['عمْرِك', 'لأَنه', 'لم', 'يُرِد']
incorrect:  ['فإِذا', 'أَدخلتها', 'رَفَعْت', 'بها'] ['فإِذا', 'أَدخلتها', 'رَفَعْتُ', 'بها']
incorrect:  ['أَبيك', 'فإِذا', 'قلت', 'لَعَمْرُ'] ['أَبيك', 'فإِذا', 'قلّتْ', 'لَعَمَرُ']
incorrect:  ['أَبيك', 'الخَيْرَ', 'نَصَبْتَ', 'الخير'] ['أَبيك', 'الخير', 'نَصَبْتَ', 'الخير']
incorrect:  ['أَن', 'أَباك', 'عَمَرَ', 'الخيرَ'] ['أَن', 'أَباكِ', 'عمر', 'الخير']
incorrect:  ['يَعْمُرُه', 'عَمْراً', 'وعِمارةً', 'فنصب'] ['يَعْمُرُه', 'عَمْراً', 'وعِمارة', 'فنصب']
incorrect:  ['نعتاً', 'لأَبيك', 'وعَمْرَك', 'اللهَ'] ['نعْتاً', 'لأَبيك', 'وعَمْرِك', 'اللهُ']
incorrect:  ['كأَنه', 'قال', 'وعَمْرِك', 'فلَعَمْرُك'] ['كأَنه', 'قال', 'وعَمّرِك', 'فلَعَمْرُك']
correct:  ['لَيَجْمَعَنّكم', 'كأَنه', 'أَراد', 'والله'] ['لَيَجْمَعَنّكم', 'كأَنه', 'أَراد', 'والله']
correct:  ['بفعلٍ', 'أَضمرتَه', 'وإِن', 'شئت'] ['بفعلٍ', 'أَضمرتَه', 'وإِن', 'شئت']
incorrect:  ['تَعْمِيراً', 'ونَشَدْتُك', 'الله', 'نَشِيداً'] ['تَعْميراً', 'ونَشَدْتك', 'اللهُ', 'نَشِيداً']
incorrect:  ['عَمَّرْتُكِ', 'اللهَ', 'أَلا', 'ما'] ['عَمّرْتُكَ', 'اللهُ', 'أَلا', 'ما']
incorrect:  ['جارتَنا', 'أَيام', 'ذِي', 'سَلَمِ'] ['جارنّنا', 'أَيام', 'ذِي', 'سُلَمِ']
incorrect:  ['إِنّك', 'عَمْرِي', 'لَظَرِيفٌ', 'ابن'] ['إِنك', 'عُمْرِي', 'لَظَرِيفٌ', 'ابن']
incorrect:  ['أَعرابي', 'حِمْلَ', 'خَبَطٍ', 'فلما'] ['أَعرابي', 'حِمْلُ', 'خَبَطٍ', 'فلمّا']
incorrect:  ['عَمْرَكَ', 'اللهَ', 'بَيْعاً', 'أَي'] ['عمْرِك', 'اللهُ', 'بَيْعاً', 'أَي']
incorrect:  ['أَسأَلُ', 'الله', 'تَعْمِيرَك', 'وأَن'] ['أَسأَلُ', 'اللهُ', 'تَعْميرك', 'وأَنْ']
incorrect:  ['يُطيل', 'عُمْرك', 'وبَيِّعاً', 'منصوب'] ['يُطيل', 'عمْرك', 'وبَيّعاً', 'منصوب']
incorrect:  ['اللهُ', 'مِن', 'بَيِّعٍوفي', 'حديث'] ['اللهُ', 'من', 'بيّعوفي', 'حديث']
correct:  ['لَقِيط', 'لَعَمْرُ', 'إِلَهِك', 'هو'] ['لَقِيط', 'لَعَمْرُ', 'إِلَهِك', 'هو']
incorrect:  ['عَمْرَك', 'اللهَ', 'افْعَلْ', 'كذا'] ['عمْرِك', 'اللهُ', 'افْعَل', 'كذا']
incorrect:  ['إِظهارُه', 'وأَصله', 'مِنْ', 'عَمَّرْتُك'] ['إِظهارُهُ', 'وأَصله', 'من', 'عَمّرْتُكَ']
incorrect:  ['كأَنك', 'تُحَلِّفه', 'بالله', 'وتسأَله'] ['كأَنك', 'تحلّفهُ', 'بالله', 'وتَسأَلهُ']
incorrect:  ['اللهَ', 'الجَلِيلَ', 'فإِنّني', 'أَلْوِي'] ['اللهُ', 'الجلِيلُ', 'فإِنّني', 'أَلْوِي']
incorrect:  ['عليك', 'لَوَانّ', 'لُبَّكَ', 'يَهْتَدِي'] ['عليك', 'لَوَانّ', 'لُبّك', 'يَهْتَدِي']
incorrect:  ['معنى', 'عَمَرْتُك', 'اللهَ', 'أَي'] ['معنى', 'عَمّرْتُكَ', 'اللهُ', 'أَي']
incorrect:  ['سأَلت', 'الله', 'أَن', 'يُعَمِّرَك'] ['سأَلت', 'اللهُ', 'أَن', 'يَعْمّرُك']
incorrect:  ['قبيح', 'وعَمِرَ', 'الرجلُ', 'يَعْمَرُ'] ['قبيح', 'وعَمّر', 'الرجلُ', 'يَعمر']
incorrect:  ['عَمَراً', 'وعَمارةً', 'وعَمْراً', 'وعَمَر'] ['عَمْراً', 'وعِمارَةً', 'وعَمْراً', 'وعَمّر']
incorrect:  ['يَعْمُرُ', 'ويَعْمِر', 'الأَخيرة', 'عن'] ['يَعمَرُ', 'ويَعْمَرُ', 'الأَخيرة', 'عن']
correct:  ['زماناً', 'طويلاً', 'قال', 'لبيدوعَمَرْتُ'] ['زماناً', 'طويلاً', 'قال', 'لبيدوعَمَرْتُ']
incorrect:  ['حَرْساً', 'قبل', 'مَجْرَى', 'داحِسٍ'] ['حَرْساً', 'قبل', 'مُجْرَى', 'داحِسٍ']
incorrect:  ['عَمِرَتْ', 'تَيْمٌ', 'زَماناً', 'بِغِرّةٍ'] ['عَمِرَتْ', 'تَيْمٌ', 'زماناً', 'بغِرّة']
incorrect:  ['لقد', 'حُدِيَتْ', 'تَيْمٌ', 'حُداءً'] ['لقد', 'حُدِيَت', 'تَيْمٌ', 'حُداءً']
incorrect:  ['الله', 'عَمْرَك', 'وعُمْرَك', 'وإِن'] ['اللهُ', 'عمْرِك', 'وعَمّرِك', 'وإِن']
incorrect:  ['اللهُ', 'وعَمَرَه', 'أَبقاه', 'وعَمَّرَ'] ['اللهُ', 'وعُمّرَهُ', 'أَبقاهُ', 'وعَمَرُ']
incorrect:  ['نَفْسَه', 'قدَّر', 'لها', 'قدْراً'] ['نَفْسه', 'قدّرَ', 'لها', 'قَدْراً']
incorrect:  ['يُعَمَّرُ', 'مِن', 'مُعَمَّرٍ', 'ولا'] ['يَعمرُ', 'من', 'مَعْمَرٍ', 'ولا']
incorrect:  ['يُنْقَص', 'من', 'عُمُرِه', 'إِلا'] ['يُنْقَص', 'من', 'عمُرِهُ', 'إِلا']
incorrect:  ['يُطَوَّلُ', 'مِن', 'عُمُرِ', 'مُعَمَّر'] ['يُطَوّلُ', 'من', 'عمر', 'مَعْمَرٍ']
incorrect:  ['مُعَمَّرٍ', 'ولا', 'يُنْقَص', 'مِن'] ['مَعْمَرٍ', 'ولا', 'يُنْقَص', 'من']
incorrect:  ['عُمُرِه', 'يقول', 'إِذا', 'أَتى'] ['عمُرِهُ', 'يقول', 'إِذا', 'أَتى']
incorrect:  ['وكأَن', 'الأَول', 'أَشبه', 'بالصواب'] ['وكأَنّ', 'الأَوّل', 'أَشبه', 'بالصواب']
incorrect:  ['للرجل', 'طولَ', 'عُمُرِك', 'أَو'] ['للرجل', 'طول', 'عمْرِك', 'أَو']
correct:  ['عُمُرِهوقال', 'ثعلب', 'العُمْرَى', 'أَن'] ['عُمُرِهوقال', 'ثعلب', 'العُمْرَى', 'أَن']
incorrect:  ['عُمُرَك', 'أَو', 'عُمُرِي', 'أَيُّنا'] ['عمْرِك', 'أَو', 'عُمْرِي', 'أَيّنا']
incorrect:  ['وأَعْمَرْته', 'جعلتُه', 'له', 'عُمُرَه'] ['وأَعْمَرْتُهُ', 'جعلَتْه', 'له', 'عمُرِهُ']
incorrect:  ['أَو', 'عُمُرِي', 'والعُمْرَى', 'المصدرُ'] ['أَو', 'عُمْرِي', 'والعُمْرَى', 'المصدر']
incorrect:  ['تُرْقِبُوا', 'فمن', 'أُعْمِرَ', 'داراً'] ['تُرْقِبوا', 'فمن', 'أَعْمر', 'داراً']
incorrect:  ['العُمْرَى', 'والرُّقْبَى', 'يقال', 'أَعْمَرْتُه'] ['العُمْرَى', 'والرّقْبى', 'يقال', 'أَعْمَرْتُه']
incorrect:  ['أَن', 'من', 'أُعْمِرَ', 'شيئاً'] ['أَن', 'من', 'أَعْمِر', 'شيئاً']
incorrect:  ['قال', 'الأَزهري', 'والرُّقْبى', 'أَن'] ['قال', 'الأَزهري', 'والرّقْبى', 'أَن']
incorrect:  ['مُتَّ', 'قبلي', 'رجعَتْ', 'إِليَّ'] ['متّ', 'قبلي', 'رجعتْ', 'إِليّ']
incorrect:  ['لكوأَصل', 'العُمْرَى', 'مأَخوذ', 'من'] ['لكوأَصل', 'العُمْرَى', 'مأْخوذ', 'من']
incorrect:  ['العُمْر', 'وأَصل', 'الرُّقْبَى', 'من'] ['العمُرُ', 'وأَصل', 'الرّقْبَى', 'من']
correct:  ['الصحاح', 'أَعْمَرْتُه', 'داراً', 'أَو'] ['الصحاح', 'أَعْمَرْتُه', 'داراً', 'أَو']
incorrect:  ['أَرضاً', 'أَو', 'إِبِلاً', 'قال'] ['أَرضاً', 'أَو', 'إِبلاً', 'قال']
